Sex,Account.Balance,Duration.of.Credit..month.,Payment.Status.of.Previous.Credit,Purpose,Credit.Amount,Value.Savings.Stocks,Length.of.current.employment,Instalment.per.cent,Guarantors,Duration.in.Current.address,Most.valuable.available.asset,Age..years.,Concurrent.Credits,Type.of.apartment,No.of.Credits.at.this.Bank,Occupation,No.of.dependents,Telephone,Foreign.Worker,Marital.Status,Creditability,ID,SVM,SVM (Bad),SVM (Good),Fold
Female,0 <= ... < 200 EU,48.0,Existing Paid,Car(New),8487.0,Unknown,4 <= ... < 7 Years,< 20%,None,1 - 4 Years,Car or Other,24.0,None,Own,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,703.0,Good,0.34639524505284114,0.6536047549471589,1
Female,0 <= ... < 200 EU,12.0,Existing Paid,Car(New),7472.0,Unknown,Unemployed,< 20%,None,1 - 4 Years,Real Estate,24.0,None,Rent,1,Unemployed Non-resident,< 3,None,Yes,Divorced/Separated/Married,Good,373.0,Good,0.3560461260832567,0.6439538739167434,1
Male,No Account,24.0,Existing Paid,Car(Used),2670.0,< 100 EU,>= 7 Years,> 35%,None,> 7 Years,Car or Other,35.0,None,Own,1,Highly Qualified,< 3,Registered,Yes,Single,Good,431.0,Good,0.21341473660173035,0.7865852633982695,1
Male,No Account,18.0,Critical Account,Furniture/Equipment,3780.0,< 100 EU,< 1 Year,25% - 35%,None,1 - 4 Years,Car or Other,35.0,None,Own,2 or 3,Highly Qualified,< 3,Registered,Yes,Divorced/Separated/Married,Good,168.0,Good,0.21919175891640505,0.7808082410835947,1
Male,No Account,9.0,Critical Account,Education,936.0,500 <= ... < 1000 EU,>= 7 Years,> 35%,None,1 - 4 Years,Car or Other,52.0,None,Own,2 or 3,Skilled Official,< 3,Registered,Yes,Single,Good,278.0,Good,0.24456466250875133,0.7554353374912486,1
Male,< 0 EU,24.0,All Paid,Furniture/Equipment,2483.0,500 <= ... < 1000 EU,1 <= ... < 4 Years,> 35%,None,> 7 Years,Real Estate,22.0,Stores,Own,1,Skilled Official,< 3,Registered,Yes,Single,Good,473.0,Bad,0.44984129200905915,0.550158707990941,1
Female,0 <= ... < 200 EU,6.0,Existing Paid,Radio/Television,753.0,< 100 EU,1 <= ... < 4 Years,20% - 25%,Guarantor,4 - 7 Years,Real Estate,64.0,None,Own,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,406.0,Good,0.20648051609799697,0.7935194839020031,1
Male,No Account,18.0,Existing Paid,Radio/Television,1473.0,< 100 EU,< 1 Year,25% - 35%,None,> 7 Years,Real Estate,39.0,None,Own,1,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Good,689.0,Good,0.19982117025778648,0.8001788297422137,1
Male,< 0 EU,36.0,Existing Paid,Furniture/Equipment,3959.0,< 100 EU,Unemployed,> 35%,None,4 - 7 Years,Savings Agreement/Life Insurance,30.0,None,Own,1,Highly Qualified,< 3,Registered,Yes,Single,Good,621.0,Good,0.30547286078875135,0.6945271392112489,1
Female,< 0 EU,24.0,Existing Paid,Car(New),1371.0,Unknown,1 <= ... < 4 Years,> 35%,None,> 7 Years,Real Estate,25.0,None,Rent,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Bad,749.0,Bad,0.4288009031644447,0.5711990968355554,1
Male,0 <= ... < 200 EU,36.0,Delay Paid,Car(New),2225.0,< 100 EU,>= 7 Years,> 35%,None,> 7 Years,Unknown,57.0,Bank,For Free,2 or 3,Skilled Official,< 3,Registered,Yes,Single,Bad,619.0,Bad,0.7192944969108204,0.28070550308917974,1
Male,No Account,10.0,Existing Paid,Car(New),1597.0,500 <= ... < 1000 EU,1 <= ... < 4 Years,25% - 35%,None,1 - 4 Years,Unknown,40.0,None,Rent,1,Unskilled Resident,>= 3,None,No,Single,Good,919.0,Bad,0.5,0.5,1
Male,< 0 EU,24.0,All Paid,Other,1358.0,Unknown,>= 7 Years,> 35%,None,4 - 7 Years,Car or Other,40.0,Stores,Own,1,Highly Qualified,< 3,Registered,Yes,Single,Bad,341.0,Bad,0.4946385518989089,0.5053614481010913,1
Male,0 <= ... < 200 EU,18.0,Critical Account,Radio/Television,1245.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,1 - 4 Years,Car or Other,33.0,None,Own,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Bad,266.0,Bad,0.38240197409277443,0.6175980259072258,1
Male,No Account,7.0,Delay Paid,Radio/Television,846.0,Unknown,>= 7 Years,25% - 35%,None,> 7 Years,Unknown,36.0,None,For Free,1,Skilled Official,< 3,None,Yes,Single,Good,667.0,Good,0.16809045946366624,0.8319095405363337,1
Male,>= 200 EU,42.0,None Taken,Business,6289.0,< 100 EU,< 1 Year,20% - 25%,None,< 1 Year,Savings Agreement/Life Insurance,33.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,860.0,Bad,0.4463981277889997,0.5536018722110004,1
Male,< 0 EU,24.0,Existing Paid,Car(New),2303.0,< 100 EU,>= 7 Years,> 35%,Co-Applicant,< 1 Year,Real Estate,45.0,None,Own,1,Skilled Official,< 3,None,Yes,Single,Bad,686.0,Bad,0.5316486529319435,0.4683513470680564,1
Female,< 0 EU,21.0,Existing Paid,Radio/Television,3357.0,>= 1000 EU,< 1 Year,> 35%,None,1 - 4 Years,Car or Other,29.0,Bank,Own,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,245.0,Bad,0.4490203388208523,0.5509796611791477,1
Female,0 <= ... < 200 EU,18.0,Existing Paid,Furniture/Equipment,3001.0,< 100 EU,4 <= ... < 7 Years,20% - 25%,None,> 7 Years,Real Estate,40.0,None,Rent,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,331.0,Good,0.2427148784539726,0.7572851215460271,1
Male,< 0 EU,12.0,Existing Paid,Education,684.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,> 7 Years,Car or Other,40.0,None,Rent,1,Unskilled Resident,>= 3,None,Yes,Single,Bad,452.0,Bad,0.5315564107572072,0.4684435892427927,1
Female,No Account,6.0,Existing Paid,Car(New),672.0,< 100 EU,Unemployed,< 20%,None,> 7 Years,Real Estate,54.0,None,Own,1,Unemployed Non-resident,< 3,Registered,Yes,Divorced/Separated/Married,Good,767.0,Good,0.30643164649480625,0.6935683535051937,1
Male,No Account,36.0,Critical Account,Car(Used),5711.0,>= 1000 EU,>= 7 Years,> 35%,None,1 - 4 Years,Car or Other,38.0,None,Own,2 or 3,Highly Qualified,< 3,Registered,Yes,Single,Good,732.0,Good,0.28522917628421895,0.714770823715781,1
Female,No Account,24.0,Existing Paid,Radio/Television,5943.0,Unknown,< 1 Year,< 20%,None,< 1 Year,Car or Other,44.0,None,Own,2 or 3,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Bad,741.0,Bad,0.3845060384135537,0.6154939615864462,1
Male,0 <= ... < 200 EU,18.0,Existing Paid,Car(Used),2779.0,< 100 EU,1 <= ... < 4 Years,< 20%,None,4 - 7 Years,Car or Other,21.0,None,Rent,1,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Good,882.0,Good,0.13986193926658613,0.8601380607334138,1
Female,< 0 EU,18.0,None Taken,Furniture/Equipment,3114.0,< 100 EU,< 1 Year,< 20%,None,> 7 Years,Savings Agreement/Life Insurance,26.0,None,Rent,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Bad,709.0,Bad,0.5095103063311437,0.49048969366885625,1
Male,No Account,24.0,Existing Paid,Retraining,937.0,< 100 EU,< 1 Year,> 35%,None,4 - 7 Years,Car or Other,27.0,None,Own,2 or 3,Unskilled Resident,< 3,None,Yes,Divorced/Separated/Married,Good,859.0,Good,0.24920946021232343,0.7507905397876766,1
Male,0 <= ... < 200 EU,6.0,Existing Paid,Radio/Television,484.0,< 100 EU,4 <= ... < 7 Years,25% - 35%,Guarantor,4 - 7 Years,Real Estate,28.0,Bank,Own,1,Unskilled Resident,< 3,None,Yes,Divorced/Separated/Married,Good,693.0,Good,0.14590237570927145,0.8540976242907286,1
Male,0 <= ... < 200 EU,21.0,Critical Account,Business,3652.0,< 100 EU,4 <= ... < 7 Years,20% - 25%,None,4 - 7 Years,Savings Agreement/Life Insurance,27.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Single,Good,156.0,Good,0.34575087029527135,0.6542491297047287,1
Male,No Account,24.0,Critical Account,Car(Used),2346.0,< 100 EU,4 <= ... < 7 Years,> 35%,None,4 - 7 Years,Car or Other,35.0,None,Own,2 or 3,Skilled Official,< 3,Registered,Yes,Single,Good,936.0,Good,0.09037556614722488,0.9096244338527751,1
Male,No Account,15.0,Existing Paid,Car(Used),3029.0,< 100 EU,4 <= ... < 7 Years,20% - 25%,None,1 - 4 Years,Car or Other,33.0,None,Own,1,Skilled Official,< 3,None,Yes,Single,Good,196.0,Good,0.12823511858741032,0.8717648814125897,1
Male,0 <= ... < 200 EU,9.0,Existing Paid,Radio/Television,1082.0,< 100 EU,>= 7 Years,> 35%,None,> 7 Years,Car or Other,37.0,None,Own,2 or 3,Unskilled Resident,< 3,None,Yes,Single,Good,876.0,Good,0.2537230500763976,0.7462769499236025,1
Male,< 0 EU,12.0,Existing Paid,Radio/Television,2214.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,4 - 7 Years,Savings Agreement/Life Insurance,24.0,None,Own,1,Unskilled Resident,< 3,None,Yes,Single,Good,308.0,Good,0.24213678772385305,0.757863212276147,1
Female,No Account,9.0,Existing Paid,Furniture/Equipment,1980.0,< 100 EU,< 1 Year,20% - 25%,Co-Applicant,1 - 4 Years,Car or Other,19.0,None,Rent,2 or 3,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Bad,756.0,Bad,0.4453568670889899,0.5546431329110101,1
Male,0 <= ... < 200 EU,18.0,Delay Paid,Furniture/Equipment,4297.0,< 100 EU,>= 7 Years,> 35%,None,4 - 7 Years,Unknown,40.0,None,Own,1,Highly Qualified,< 3,Registered,Yes,Divorced/Separated/Married,Bad,322.0,Bad,0.5461890731481649,0.4538109268518351,1
Female,No Account,9.0,Existing Paid,Furniture/Equipment,2301.0,100 <= ... < 500 EU,< 1 Year,20% - 25%,None,> 7 Years,Savings Agreement/Life Insurance,22.0,None,Rent,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,167.0,Good,0.30256985046627927,0.6974301495337206,1
Female,No Account,15.0,Critical Account,Radio/Television,1459.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,1 - 4 Years,Car or Other,43.0,None,Own,1,Unskilled Resident,< 3,None,Yes,Divorced/Separated/Married,Good,662.0,Good,0.15256148021052748,0.8474385197894726,1
Female,0 <= ... < 200 EU,12.0,Existing Paid,Car(New),1295.0,< 100 EU,< 1 Year,25% - 35%,None,< 1 Year,Car or Other,25.0,None,Rent,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Bad,199.0,Bad,0.40999616122507504,0.590003838774925,1
Female,0 <= ... < 200 EU,9.0,Existing Paid,Car(New),3195.0,Unknown,1 <= ... < 4 Years,< 20%,None,1 - 4 Years,Real Estate,33.0,None,Own,1,Unskilled Resident,< 3,None,Yes,Divorced/Separated/Married,Good,925.0,Good,0.25739836026027846,0.7426016397397216,1
Male,No Account,24.0,Critical Account,Other,6314.0,< 100 EU,Unemployed,> 35%,Co-Applicant,1 - 4 Years,Unknown,27.0,Bank,Own,2 or 3,Highly Qualified,< 3,Registered,Yes,Single,Good,908.0,Bad,0.46122708758431186,0.5387729124156883,1
Male,>= 200 EU,30.0,Delay Paid,Business,1908.0,< 100 EU,>= 7 Years,> 35%,None,> 7 Years,Real Estate,66.0,None,Own,1,Highly Qualified,< 3,Registered,Yes,Single,Bad,631.0,Bad,0.6445448372770916,0.3554551627229084,1
Male,No Account,24.0,Critical Account,Radio/Television,2223.0,100 <= ... < 500 EU,>= 7 Years,> 35%,None,> 7 Years,Savings Agreement/Life Insurance,52.0,Bank,Own,2 or 3,Skilled Official,< 3,None,Yes,Single,Good,434.0,Good,0.30093717847388923,0.699062821526111,1
Female,< 0 EU,6.0,Existing Paid,Car(Used),1352.0,500 <= ... < 1000 EU,Unemployed,< 20%,None,1 - 4 Years,Savings Agreement/Life Insurance,23.0,None,Rent,1,Unemployed Non-resident,< 3,Registered,Yes,Divorced/Separated/Married,Good,687.0,Bad,0.3982531888482226,0.6017468111517774,1
Male,< 0 EU,20.0,Critical Account,Car(New),2235.0,< 100 EU,1 <= ... < 4 Years,> 35%,Guarantor,1 - 4 Years,Savings Agreement/Life Insurance,33.0,Bank,Rent,2 or 3,Skilled Official,< 3,None,No,Divorced/Separated/Married,Bad,376.0,Bad,0.5362061188196989,0.4637938811803011,1
Female,< 0 EU,12.0,All Paid,Radio/Television,626.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,> 7 Years,Real Estate,24.0,Bank,Own,1,Unskilled Resident,< 3,None,Yes,Divorced/Separated/Married,Bad,177.0,Bad,0.541293570395415,0.45870642960458485,1
Female,No Account,6.0,Critical Account,Radio/Television,1382.0,< 100 EU,1 <= ... < 4 Years,< 20%,None,< 1 Year,Car or Other,28.0,None,Own,2 or 3,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Good,781.0,Good,0.09925048959736088,0.9007495104026391,1
Female,No Account,18.0,Critical Account,Car(New),1028.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,4 - 7 Years,Real Estate,36.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,588.0,Good,0.14090027061655735,0.8590997293834427,1
Male,>= 200 EU,36.0,Existing Paid,Radio/Television,4210.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,1 - 4 Years,Car or Other,26.0,None,Own,1,Skilled Official,< 3,None,Yes,Single,Bad,515.0,Good,0.27067444547778674,0.7293255545222133,1
Male,No Account,30.0,Critical Account,Radio/Television,5954.0,< 100 EU,4 <= ... < 7 Years,25% - 35%,Co-Applicant,1 - 4 Years,Car or Other,38.0,None,Own,1,Skilled Official,< 3,None,Yes,Single,Good,380.0,Good,0.30034594029244954,0.6996540597075506,1
Male,< 0 EU,14.0,Existing Paid,Car(New),3973.0,< 100 EU,Unemployed,< 20%,None,> 7 Years,Unknown,22.0,None,For Free,1,Skilled Official,< 3,None,Yes,Single,Good,188.0,Bad,0.3858174951757104,0.6141825048242897,1
Male,No Account,12.0,Existing Paid,Furniture/Equipment,1574.0,< 100 EU,1 <= ... < 4 Years,> 35%,None,1 - 4 Years,Real Estate,50.0,None,Own,1,Skilled Official,< 3,None,Yes,Single,Good,930.0,Good,0.10037772810534949,0.8996222718946504,1
Male,No Account,36.0,Existing Paid,Business,5742.0,100 <= ... < 500 EU,4 <= ... < 7 Years,20% - 25%,None,1 - 4 Years,Car or Other,31.0,None,Own,2 or 3,Skilled Official,< 3,Registered,Yes,Single,Good,525.0,Good,0.2814119809378971,0.7185880190621029,1
Female,0 <= ... < 200 EU,11.0,Existing Paid,Furniture/Equipment,1577.0,>= 1000 EU,< 1 Year,> 35%,None,< 1 Year,Real Estate,20.0,None,Own,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,620.0,Good,0.34815480038449054,0.6518451996155094,1
Female,No Account,6.0,Critical Account,Car(New),362.0,100 <= ... < 500 EU,1 <= ... < 4 Years,> 35%,None,> 7 Years,Car or Other,52.0,None,Own,2 or 3,Unskilled Resident,< 3,None,Yes,Divorced/Separated/Married,Good,922.0,Good,0.21613520822877538,0.7838647917712247,1
Female,< 0 EU,24.0,Existing Paid,Car(Used),2812.0,Unknown,>= 7 Years,20% - 25%,None,> 7 Years,Real Estate,26.0,None,Rent,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,833.0,Good,0.31352123827607226,0.6864787617239275,1
Male,>= 200 EU,24.0,Existing Paid,Furniture/Equipment,1925.0,< 100 EU,1 <= ... < 4 Years,20% - 25%,None,1 - 4 Years,Real Estate,26.0,None,Own,1,Skilled Official,< 3,None,Yes,Single,Good,845.0,Good,0.16531382541088765,0.8346861745891122,1
Male,< 0 EU,36.0,Existing Paid,Car(Used),8335.0,Unknown,>= 7 Years,25% - 35%,None,> 7 Years,Unknown,47.0,None,For Free,1,Skilled Official,< 3,None,Yes,Single,Bad,345.0,Bad,0.5405949810581882,0.45940501894181174,1
Female,0 <= ... < 200 EU,18.0,None Taken,Furniture/Equipment,3244.0,< 100 EU,1 <= ... < 4 Years,< 20%,None,> 7 Years,Car or Other,33.0,Bank,Own,2 or 3,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Good,835.0,Good,0.35095416308056954,0.6490458369194304,1
Male,No Account,6.0,Critical Account,Car(New),6761.0,< 100 EU,4 <= ... < 7 Years,< 20%,None,4 - 7 Years,Unknown,45.0,None,Own,2 or 3,Highly Qualified,>= 3,Registered,Yes,Single,Good,844.0,Good,0.23134718292980663,0.7686528170701934,1
Male,No Account,24.0,Existing Paid,Car(New),7393.0,< 100 EU,1 <= ... < 4 Years,< 20%,None,> 7 Years,Savings Agreement/Life Insurance,43.0,None,Own,1,Unskilled Resident,>= 3,None,Yes,Single,Good,654.0,Good,0.21014782611779323,0.789852173882207,1
Female,< 0 EU,20.0,Critical Account,Furniture/Equipment,4272.0,< 100 EU,>= 7 Years,< 20%,None,> 7 Years,Savings Agreement/Life Insurance,24.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,924.0,Good,0.21899826752775908,0.7810017324722408,1
Male,< 0 EU,48.0,None Taken,Furniture/Equipment,7119.0,< 100 EU,1 <= ... < 4 Years,25% - 35%,None,> 7 Years,Unknown,53.0,None,For Free,2 or 3,Skilled Official,>= 3,None,Yes,Single,Bad,820.0,Bad,0.6641726600800004,0.3358273399199997,1
Male,No Account,24.0,Existing Paid,Car(Used),9277.0,Unknown,1 <= ... < 4 Years,20% - 25%,None,> 7 Years,Unknown,48.0,None,For Free,1,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Good,923.0,Good,0.2438210858901943,0.7561789141098058,1
Male,No Account,24.0,Critical Account,Business,4139.0,100 <= ... < 500 EU,1 <= ... < 4 Years,25% - 35%,None,4 - 7 Years,Savings Agreement/Life Insurance,27.0,None,Own,2 or 3,Unskilled Resident,< 3,Registered,Yes,Single,Good,313.0,Good,0.18793035653674697,0.8120696434632529,1
Male,0 <= ... < 200 EU,45.0,Critical Account,Car(Used),4576.0,100 <= ... < 500 EU,Unemployed,25% - 35%,None,> 7 Years,Car or Other,27.0,None,Own,1,Skilled Official,< 3,None,Yes,Single,Good,902.0,Good,0.22500607497147448,0.7749939250285255,1
Male,< 0 EU,10.0,Critical Account,Car(New),1038.0,< 100 EU,4 <= ... < 7 Years,> 35%,Co-Applicant,4 - 7 Years,Savings Agreement/Life Insurance,49.0,None,Own,2 or 3,Skilled Official,< 3,Registered,Yes,Single,Good,303.0,Good,0.1886864017127972,0.8113135982872028,1
Female,< 0 EU,33.0,Critical Account,Furniture/Equipment,4281.0,500 <= ... < 1000 EU,1 <= ... < 4 Years,< 20%,None,> 7 Years,Car or Other,23.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Bad,708.0,Bad,0.49356784944923365,0.5064321505507663,1
Female,No Account,11.0,Critical Account,Radio/Television,1154.0,100 <= ... < 500 EU,Unemployed,> 35%,None,> 7 Years,Real Estate,57.0,None,Own,4 or 5,Unskilled Resident,< 3,None,Yes,Divorced/Separated/Married,Good,723.0,Good,0.3473738473428783,0.6526261526571218,1
Female,No Account,36.0,Existing Paid,Radio/Television,3835.0,Unknown,>= 7 Years,20% - 25%,None,> 7 Years,Real Estate,45.0,None,Own,1,Unskilled Resident,< 3,Registered,Yes,Divorced/Separated/Married,Good,826.0,Good,0.2984159840368937,0.7015840159631065,1
Male,No Account,12.0,Existing Paid,Car(Used),2445.0,Unknown,< 1 Year,20% - 25%,None,> 7 Years,Car or Other,26.0,None,Rent,1,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Good,262.0,Good,0.17064118298027278,0.8293588170197272,1
Male,< 0 EU,12.0,Existing Paid,Radio/Television,727.0,100 <= ... < 500 EU,< 1 Year,> 35%,None,4 - 7 Years,Unknown,33.0,None,Own,1,Unskilled Resident,< 3,Registered,Yes,Divorced/Separated/Married,Bad,377.0,Bad,0.40791619381079697,0.5920838061892031,1
Female,0 <= ... < 200 EU,12.0,Existing Paid,Business,841.0,100 <= ... < 500 EU,4 <= ... < 7 Years,20% - 25%,None,> 7 Years,Real Estate,23.0,None,Rent,1,Unskilled Resident,< 3,None,Yes,Divorced/Separated/Married,Good,943.0,Good,0.3380647363582654,0.6619352636417346,1
Male,0 <= ... < 200 EU,18.0,Delay Paid,Car(New),2899.0,Unknown,>= 7 Years,> 35%,None,> 7 Years,Car or Other,43.0,None,Own,1,Skilled Official,>= 3,None,Yes,Single,Good,254.0,Good,0.3561955891628657,0.6438044108371344,1
Male,0 <= ... < 200 EU,24.0,Existing Paid,Furniture/Equipment,3069.0,100 <= ... < 500 EU,>= 7 Years,> 35%,None,> 7 Years,Unknown,30.0,None,For Free,1,Skilled Official,< 3,None,Yes,Single,Good,572.0,Good,0.23170015896559273,0.7682998410344071,1
Male,< 0 EU,12.0,Existing Paid,Furniture/Equipment,2577.0,< 100 EU,1 <= ... < 4 Years,20% - 25%,None,< 1 Year,Car or Other,42.0,None,Own,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,570.0,Good,0.19735285261171479,0.8026471473882851,1
Female,0 <= ... < 200 EU,12.0,Critical Account,Radio/Television,3573.0,< 100 EU,1 <= ... < 4 Years,< 20%,None,< 1 Year,Real Estate,23.0,None,Own,1,Unskilled Resident,< 3,None,Yes,Divorced/Separated/Married,Good,270.0,Good,0.1994134766846233,0.8005865233153766,1
Female,No Account,12.0,Existing Paid,Radio/Television,2171.0,< 100 EU,< 1 Year,20% - 25%,None,1 - 4 Years,Car or Other,29.0,Bank,Own,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,204.0,Good,0.23202771542766398,0.7679722845723361,1
Male,0 <= ... < 200 EU,18.0,Critical Account,Furniture/Equipment,7374.0,< 100 EU,Unemployed,> 35%,None,> 7 Years,Savings Agreement/Life Insurance,40.0,Stores,Own,2 or 3,Highly Qualified,< 3,Registered,Yes,Single,Good,302.0,Bad,0.37376532278710967,0.6262346772128903,1
Female,< 0 EU,10.0,Critical Account,Furniture/Equipment,2132.0,Unknown,< 1 Year,20% - 25%,Co-Applicant,4 - 7 Years,Real Estate,27.0,None,Rent,2 or 3,Skilled Official,< 3,None,No,Divorced/Separated/Married,Good,554.0,Good,0.23399749774274506,0.766002502257255,1
Male,>= 200 EU,36.0,Existing Paid,Radio/Television,3919.0,< 100 EU,1 <= ... < 4 Years,20% - 25%,None,1 - 4 Years,Real Estate,23.0,None,Own,1,Skilled Official,< 3,Registered,Yes,Single,Good,904.0,Good,0.2691962611147188,0.7308037388852814,1
Male,No Account,6.0,Existing Paid,Appliances,1338.0,500 <= ... < 1000 EU,1 <= ... < 4 Years,< 20%,None,> 7 Years,Real Estate,62.0,None,Own,1,Skilled Official,< 3,None,Yes,Divorced/Separated/Married,Good,358.0,Bad,0.3685919722952701,0.6314080277047299,1
Male,No Account,24.0,Existing Paid,Radio/Television,3621.0,100 <= ... < 500 EU,>= 7 Years,20% - 25%,None,> 7 Years,Car or Other,31.0,None,Own,2 or 3,Skilled Official,< 3,None,Yes,Single,Bad,828.0,Good,0.3233298878652478,0.6766701121347524,1
Female,No Account,24.0,Existing Paid,Radio/Television,1533.0,< 100 EU,< 1 Year,> 35%,None,4 - 7 Years,Car or Other,38.0,Stores,Own,1,Skilled Official,< 3,Registered,Yes,Divorced/Separated/Married,Good,769.0,Good,0.28814818851518204,0.711851811484818,1
Male,< 0 EU,9.0,Critical Account,Repairs,1288.0,100 <= ... < 500 EU,>= 7 Years,25% - 35%,Guarantor,> 7 Years,Real Estate,48.0,None,Own,2 or 3,Skilled Official,>= 3,None,No,Single,Good,159.0,Bad,0.46827284438716643,0.5317271556128335,1
